,Filename,Count,MP_ID,nElements,EboveHull,Material,FormationEnergy,Predicted_CT
1728,1728_Pr8Mg10Ge12.poscar,1729,mp-1193603,3,0.0,Pr4Mg5Ge6,-0.603310831,4.075995
1732,1732_Mg12Bi2C2.poscar,1733,mp-1017128,3,0.629862531,Mg6BiC,0.548347262,6.8131194
1734,1734_Mg3Cd1.poscar,1735,mp-1039426,2,0.048100832,Mg3Cd,-0.034689947,19.360325
1735,1735_Mg14Cd1Si1O16.poscar,1736,mp-1034788,4,0.239878384,Mg14CdSiO16,-2.755568997,34.816124
1739,1739_Mg12Si16.poscar,1740,mp-1075335,2,0.207189284,Mg3Si4,0.124437236,2.0727956
1751,1751_Ce1Mg1Zn2.poscar,1752,mp-13254,3,0.0,CeMgZn2,-0.281562794,6.433909
1765,1765_Mg1Mo2H1O6.poscar,1766,mp-2222813,4,0.121536306,MgMo2HO6,-2.014677375,1.7751493
1768,1768_Na3Mg1Ni2Sb1O6.poscar,1769,mp-2227506,5,0.34867199,Na3MgNi2SbO6,-1.564132767,24.197803
1771,1771_Mg1Ti1Ir2.poscar,1772,mp-864908,3,0.0,MgTiIr2,-0.775003351,5.192542
1774,1774_Na1Mg14Ga1.poscar,1775,mp-1026652,3,0.058195942,NaMg14Ga,0.01085432,4.151109
1777,1777_Mg2Sb4O10.poscar,1778,mp-1042921,3,0.348788624,MgSb2O5,-1.854459403,2.6394725
1792,1792_Na1Mg14Ga1.poscar,1793,mp-1026697,3,0.049295393,NaMg14Ga,0.00195377,4.3894
1806,1806_Ba2Y1Mg1Ni3O8.poscar,1807,mp-2232202,5,0.249653169,Ba2YMgNi3O8,-2.099135295,24.330746
1807,1807_Mg15Ti1.poscar,1808,mp-1023608,2,0.066529475,Mg15Ti,0.047295973,5.794845
1850,1850_Mg14Fe1B1O16.poscar,1851,mp-1035654,4,0.191242793,Mg14FeBO16,-2.763089854,4.48504
1854,1854_Mg1Te4Mo2W1S2.poscar,1855,mp-2242069,5,0.309967266,MgTe4Mo2WS2,-0.532661902,3.0527625
1893,1893_Mg1Al4Cr2O10.poscar,1894,mp-2229810,4,0.2030898,MgAl4Cr2O10,-2.897547504,12.26864
1897,1897_Na1Mg1Co1O2.poscar,1898,mp-2210651,4,0.673405744,NaMgCoO2,-1.283184464,4.609158
1899,1899_Cs1Mg6C1O8.poscar,1900,mp-1033571,4,1.007092474,CsMg6CO8,-1.767184039,22.194
1901,1901_Pm2Mg1Ru1.poscar,1902,mp-1186472,3,0.0,Pm2MgRu,-0.096672851,3.9287944
1905,1905_Mg4V2B4Ir10.poscar,1906,mp-1105469,4,0.0,Mg2VB2Ir5,-0.512068304,3.9031105
1913,1913_Mg20Ta4B12O48.poscar,1914,mp-1196921,4,0.0,Mg5Ta(BO4)3,-3.108380227,18.410913
1919,1919_Tb1Mg1Hg2.poscar,1920,mp-867234,3,0.0,TbMgHg2,-0.463258257,3.0760322
1920,1920_Mg3Au13.poscar,1921,mp-1222172,2,0.0,Mg3Au13,-0.309855124,4.499953
1921,1921_Mg1Co4As4S4.poscar,1922,mp-2218287,4,0.390685034,MgCo4(AsS)4,-0.341914714,3.3309255
1927,1927_Mg3Ni1.poscar,1928,mp-1016229,2,0.179210311,Mg3Ni,0.044000453,4.454132
1939,1939_Mg4Be6P6H26O38.poscar,1940,mp-1182664,5,0.200972174,Mg2Be3P3H13O19,-1.966421148,12.9653635
1955,1955_Mg10Si12.poscar,1956,mp-1075578,2,0.261655079,Mg5Si6,0.173887756,2.2140703
1964,1964_Mg1V6O5F19.poscar,1965,mp-2216441,4,0.074380008,MgV6O5F19,-2.833657213,22.365623
1988,1988_Cs1Mg6B1O7.poscar,1989,mp-1099225,4,0.774136533,CsMg6BO7,-2.01915739,19.0529
1996,1996_Na3Ca1Mg3Al1F14.poscar,1997,mp-1191931,5,0.0,Na3CaMg3AlF14,-3.692654232,83.72689
2011,2011_Rb2Mg2Co2F12.poscar,2012,mp-1219588,4,0.000712767,RbMgCoF6,-2.910913187,6.0075517
2014,2014_Mg16Si12.poscar,2015,mp-1074429,2,0.220673271,Mg4Si3,0.110337208,3.15344
2023,2023_Ba1Mg6Sn1O8.poscar,2024,mp-1031535,4,0.456466965,BaMg6SnO8,-2.430369574,41.93523
2025,2025_Sm3Mg2Ti1S8.poscar,2026,mp-1247047,4,0.097833765,Sm3Mg2TiS8,-1.954452662,2.4994204
2035,2035_Mg1Sc4Si4O14.poscar,2036,mp-1233228,4,0.327285649,MgSc4(Si2O7)2,-3.183090592,5.136531
2038,2038_Mg1Mn4H2O8.poscar,2039,mp-2232183,4,0.116871297,MgMn4(HO4)2,-1.904052666,8.4240265
2044,2044_Cs1La1Mg30O32.poscar,2045,mp-1040015,4,0.181494044,CsLaMg30O32,-2.864056795,14.748345
2046,2046_Ba2Mg3Tl2Fe4O12.poscar,2047,mp-1811371,5,0.299981546,Ba2Mg3Tl2(FeO3)4,-1.879910665,4.9148574
2073,2073_Mg1Cu3Mo4O12.poscar,2074,mp-2230202,4,0.201123299,MgCu3(MoO3)4,-1.623666041,3.514052
2084,2084_Y2Mg12Cr2.poscar,2085,mp-1022649,3,0.194789143,YMg6Cr,0.140268032,5.106403
2092,2092_Pr4Mg4Al28Fe8.poscar,2093,mp-1194690,4,0.012635399,PrMgAl7Fe2,-0.354055675,4.659147
2094,2094_Mg1Mo2O6.poscar,2095,mp-2217108,3,0.223949512,Mg(MoO3)2,-2.058241124,5.005528
2097,2097_Mg6Si8.poscar,2098,mp-1074934,2,0.224312461,Mg3Si4,0.141560414,4.61157
2105,2105_Y1Mg3.poscar,2106,mp-1094411,2,0.111955127,YMg3,0.021160713,5.056285
2117,2117_Mg30Mn1V1O32.poscar,2118,mp-1038168,4,0.009327745,Mg30MnVO32,-2.985349687,15.645593
2124,2124_Mg30Ti1Mn1O32.poscar,2125,mp-1038112,4,0.047353087,Mg30TiMnO32,-2.983946598,10.04696
2132,2132_Mg34As12O64.poscar,2133,mp-531778,3,0.0,Mg17(As3O16)2,-2.637120786,48.85652
2133,2133_Mg1Co6O7F5.poscar,2134,mp-2231176,4,0.213633519,MgCo6O7F5,-1.683774797,3.2901058
2134,2134_La1Mg6Si1.poscar,2135,mp-1017497,3,0.175018649,LaMg6Si,-0.035525301,5.10588
2137,2137_Mg8Si6.poscar,2138,mp-1074433,2,0.186002349,Mg4Si3,0.075666286,3.7740521
2166,2166_Mg1Mn2P2H2O10.poscar,2167,mp-2224767,5,0.033704944,MgMn2P2(HO5)2,-2.339067166,4.7644253
2181,2181_Mg1Ti1Fe4O8.poscar,2182,mp-2228537,4,0.162985659,MgTi(FeO2)4,-2.07819995,8.109254
2185,2185_Mg2Co4O8.poscar,2186,mp-1047657,3,0.214239711,Mg(CoO2)2,-1.63339982,2.5582333
2196,2196_Mg1V4O7F5.poscar,2197,mp-2229070,4,0.09319071,MgV4O7F5,-2.722644736,17.31148
2197,2197_Na1Mg30B1O32.poscar,2198,mp-1039794,4,0.070012997,NaMg30BO32,-2.956478403,63.48473
2199,2199_Mg1Mn6O10F2.poscar,2200,mp-2228830,4,0.173075965,MgMn6(O5F)2,-2.062457815,3.0049696
2207,2207_Mg16Si16O48.poscar,2208,mp-1020118,3,0.016792012,MgSiO3,-3.219352517,60.39755
2228,2228_Pr2Mg1Cu1O4.poscar,2229,mp-2240025,4,0.769298724,Pr2MgCuO4,-2.329123868,4.6867113
2235,2235_Na1Mg14Ti1O16.poscar,2236,mp-1034083,4,0.049339112,NaMg14TiO16,-2.972425052,21.590734
2261,2261_Mg14Zn1C1O16.poscar,2262,mp-1035738,4,0.23197617,Mg14ZnCO16,-2.648192495,5.2317014
2270,2270_Mg1Mn4Zn1S8.poscar,2271,mp-2227944,4,0.052001325,MgMn4ZnS8,-0.949977023,9.291691
2279,2279_Mg1Au4Se4Cl4O12.poscar,2280,mp-1234500,5,0.041647728,MgAu4Se4(ClO3)4,-1.077670779,1.862645
2294,2294_Li2Mg2.poscar,2295,mp-1094853,2,0.053774902,LiMg,-0.006210829,3.8359718
2296,2296_Mg1Ti2Zn1O6.poscar,2297,mp-1221954,4,0.016262028,MgTi2ZnO6,-3.083735489,30.528017
2299,2299_Mg3V4P6O24.poscar,2300,mp-1232134,4,0.002572589,Mg3V4(PO4)6,-2.827350605,8.250805
2318,2318_Lu1Mg2Cr3S8.poscar,2319,mp-1246563,4,0.035681394,LuMg2Cr3S8,-1.41409067,4.972428
2320,2320_K2Mg12Nb2.poscar,2321,mp-1021364,3,0.314800842,KMg6Nb,0.302379289,2.8961573
2323,2323_Mg1Mn6O10F2.poscar,2324,mp-2228780,4,0.129556416,MgMn6(O5F)2,-2.105977364,3.1279082
2325,2325_K1Sr1Mg6.poscar,2326,mp-1099307,3,0.242876181,KSrMg6,0.194641324,4.945458
2337,2337_Mg14Zn1Cu1.poscar,2338,mp-1027999,3,0.070278985,Mg14ZnCu,0.011907387,4.3602304
2345,2345_Mg14Ti1V1.poscar,2346,mp-1028336,3,0.129591382,Mg14TiV,0.111640114,5.158583
2352,2352_Li1Hf1Mg14O15.poscar,2353,mp-1035025,4,0.11775201,LiHfMg14O15,-2.849496101,17.938093
2354,2354_Sr1Mg5.poscar,2355,mp-1094287,2,0.126420981,SrMg5,0.065641007,5.923006
2365,2365_Sr2Mg12C2.poscar,2366,mp-1016514,3,0.365152345,SrMg6C,0.316192031,3.2960334
2368,2368_Mg6Co1Ni1O8.poscar,2369,mp-1032272,4,0.080127843,Mg6CoNiO8,-2.52883995,27.199196
2389,2389_Mg2Ag4P4S12.poscar,2390,mp-1222065,4,0.0,MgAg2(PS3)2,-0.718309186,4.4606705
2404,2404_Mg12Si10.poscar,2405,mp-1073934,2,0.212106449,Mg6Si5,0.106785661,3.124374
2405,2405_Na18Ca6Mg6Si3S15O72.poscar,2406,mp-2713935,6,0.079663627,Na6Ca2Mg2SiS5O24,-2.447224871,24.683294
2426,2426_Mg1Fe2H2O4.poscar,2427,mp-2217085,4,0.293067346,MgFe2(HO2)2,-1.482350402,9.101159
2431,2431_Mg149In1.poscar,2432,mp-1185594,2,0.0,Mg149In,-0.0300053,5.749816
2469,2469_Na4Mg4P4H72O52.poscar,2470,mp-1195867,5,0.022373917,NaMgPH18O13,-1.587817581,39.744797
2478,2478_Mg2Bi6P6O26.poscar,2479,mp-1041145,4,0.138057533,MgBi3P3O13,-2.363160023,11.073112
2483,2483_Na2Mg1V2Cd2O8.poscar,2484,mp-2232203,5,0.13168268,Na2MgV2Cd2O8,-2.089669366,29.486607
2484,2484_Ca1Eu1Mg2.poscar,2485,mp-1183637,3,0.026380624,CaEuMg2,-0.059719003,6.6395345
2486,2486_Mg1V4Zn2O10.poscar,2487,mp-2229625,4,0.33240888,MgV4Zn2O10,-2.096852069,8.101735
2494,2494_Ca4Mg8.poscar,2495,mp-1039441,2,0.142272447,CaMg2,0.036137019,5.1857395
2500,2500_Mg4Ti2.poscar,2501,mp-1094362,2,0.160092442,Mg2Ti,0.146415286,4.5424695
2518,2518_Mg8Si14.poscar,2519,mp-1074189,2,0.220084225,Mg4Si7,0.149870366,1.7894547
2563,2563_Mg8Ti16O32.poscar,2564,mp-1351530,3,0.060823627,MgTi2O4,-3.177158506,5.311799
2592,2592_Mg4Ti4O8.poscar,2593,mp-1396333,3,0.329209541,MgTiO2,-2.652106822,1.9014418
2613,2613_Ca2Mg12Cu2.poscar,2614,mp-1023338,3,0.133878367,CaMg6Cu,0.043384589,5.179714
2622,2622_Mg8Si6.poscar,2623,mp-1389247,2,1.676303303,Mg4Si3,1.56596724,4.7443857
2626,2626_Mg1Hg8W8O28.poscar,2627,mp-2216938,4,0.054850212,MgHg8(W2O7)4,-1.744120845,11.305627
2629,2629_Mg12Zr2Mn2.poscar,2630,mp-1023155,3,0.172847504,Mg6ZrMn,0.121606489,4.299373
2638,2638_Ba2Mg1Ni2O6.poscar,2639,mp-2217981,4,0.222857566,Ba2Mg(NiO3)2,-1.897758876,47.800278
2639,2639_Mg1Fe6O6F6.poscar,2640,mp-2228844,4,0.197018915,MgFe6(OF)6,-2.125072127,2.3677983
2644,2644_Y10Mg16Cu10.poscar,2645,mp-646125,3,0.000776066,Y5Mg8Cu5,-0.191072304,2.7931476
2649,2649_Ba4Mg4Si4.poscar,2650,mp-1103039,3,0.049698447,BaMgSi,-0.313202134,3.7303095
2651,2651_Mg8Cr16O32.poscar,2652,mp-1331854,3,0.167678157,MgCr2O4,-2.466277603,16.420195
2666,2666_Ba1Mg4Ge3.poscar,2667,mp-1078462,3,0.0,BaMg4Ge3,-0.400207816,4.84162
2679,2679_Sr6Mg1Mo3O14.poscar,2680,mp-1218596,4,0.022518726,Sr6MgMo3O14,-2.766840628,3.4708052
2687,2687_Mg1V1Ag3O4.poscar,2688,mp-2217232,4,0.334798042,MgVAg3O4,-1.363801991,8.336936
2688,2688_Ce1Hf1Mg14O16.poscar,2689,mp-1034768,4,0.248911926,CeHfMg14O16,-2.814016612,1.9170183
2693,2693_Mg1Co2N2.poscar,2694,mp-1434308,3,0.343195142,Mg(CoN)2,0.003821666,15.023769
2696,2696_Sr4Mg1Fe2S2O6.poscar,2697,mp-1048638,5,0.080996893,Sr4MgFe2(SO3)2,-2.391503094,7.8656154
2712,2712_Nd2Mg1Cu4O8.poscar,2713,mp-2232102,4,0.226653256,Nd2Mg(CuO2)4,-1.94748036,3.4037795
2718,2718_Mg1Cu1Au2.poscar,2719,mp-1097319,3,1.404252172,MgCuAu2,1.04854949,7.450934
2732,2732_Sr2Mg4.poscar,2733,mp-1094279,2,0.116984103,SrMg2,0.024571558,5.5496616
2745,2745_Na42Mg18Si15Ge6S21O144.poscar,2746,mp-2716074,6,0.134853898,Na14Mg6Si5Ge2S7O48,-2.407818977,15.557984
2747,2747_Mg6Ga15Cu18.poscar,2748,mp-30910,3,0.0,Mg2Ga5Cu6,-0.185390754,4.4977107
2749,2749_Mg4Sn4O10.poscar,2750,mp-1343048,3,0.41468963,Mg2Sn2O5,-2.026102528,9.151312
2765,2765_Mg14Sn2N12.poscar,2766,mp-1247112,3,0.145444383,Mg7SnN6,-0.64669986,3.8820543
2785,2785_Mg4Fe4P8O28.poscar,2786,mp-1368593,4,0.02187437,MgFeP2O7,-2.662195664,29.016172
2792,2792_Rb1Mg6Si1.poscar,2793,mp-1098280,3,0.298676547,RbMg6Si,0.239408374,4.5255866
2800,2800_Mg1Bi4P8O28.poscar,2801,mp-2216235,4,0.063948284,MgBi4(P2O7)4,-2.419511344,22.660892
2805,2805_Nd2Mg2Sn2.poscar,2806,mp-1077034,3,0.0,NdMgSn,-0.607683979,4.0930023
2808,2808_Ba1Mg1Mo4O8.poscar,2809,mp-1044540,4,0.488821621,BaMg(MoO2)4,-1.735556848,10.446884
2810,2810_Mg1Fe12O12F12.poscar,2811,mp-2220413,4,0.156995963,MgFe12(OF)12,-2.067529976,2.4112916
2822,2822_K1Mg30Co1O32.poscar,2823,mp-1037136,4,0.055910427,KMg30CoO32,-2.902022583,44.140617
2829,2829_Er2Mg1Tc1.poscar,2830,mp-1184126,3,0.081721298,Er2MgTc,-0.036746351,5.3517556
2837,2837_Mg1Ti2Hg2O6.poscar,2838,mp-2240039,4,0.369492013,MgTi2(HgO3)2,-2.239079222,12.59221
2842,2842_Ce3Mg3Au3.poscar,2843,mp-759835,3,0.0,CeMgAu,-0.552136203,5.2436204
2853,2853_Ba2Mg1V1Fe1O6.poscar,2854,mp-2223880,5,0.256768697,Ba2MgVFeO6,-2.482099596,14.079098
2854,2854_Mg1V2Cr4O12.poscar,2855,mp-2230584,4,0.211348511,MgV2Cr4O12,-2.251800078,4.5926414
2859,2859_Mg1Ti2O4.poscar,2860,mp-2224259,3,0.131788285,MgTi2O4,-3.106193847,5.0468383
2867,2867_Ca2Mg2.poscar,2868,mp-1039350,2,0.025369614,CaMg,-0.054231957,3.9435935
2871,2871_Ca2Mg1N2.poscar,2872,mp-1246586,3,0.277164228,Ca2MgN2,-0.660445416,5.855273
2876,2876_Mg4Bi2.poscar,2877,mp-978260,2,0.108116071,Mg2Bi,-0.076479557,16.43484
2881,2881_Mg6Cd6.poscar,2882,mp-1039186,2,0.025383311,MgCd,-0.073547419,3.7494917
2892,2892_Na4Mg1Mn4O8.poscar,2893,mp-2229598,4,0.122757701,Na4MgMn4O8,-1.93375417,3.08144
2896,2896_Mg1Al2Si6O16.poscar,2897,mp-1234153,4,0.100852095,MgAl2(Si3O8)2,-3.205340358,47.951103
2907,2907_Mg12O12.poscar,2908,mp-1190533,2,0.11309213,MgO,-2.94094817,69.96061
2908,2908_Mg1Tl2Pb16Br18O8.poscar,2909,mp-1234249,5,0.298212627,MgTl2Pb16(Br9O4)2,-1.164550943,8.461265
2918,2918_Mg1W2Br4O4.poscar,2919,mp-2222891,4,0.239008065,MgW2(BrO)4,-1.605452066,2.1365993
2924,2924_Mg3Zr9P6S12O72.poscar,2925,mp-2713005,5,0.007615903,MgZr3P2(SO6)4,-2.691444516,7.542998
2927,2927_Pr4Mg2S8.poscar,2928,mp-1232114,3,0.090939968,Pr2MgS4,-2.071016047,15.88723
2936,2936_Ho3Mg3Pd3.poscar,2937,mp-1205936,3,0.0,HoMgPd,-0.695700832,3.5549693
2938,2938_K1Mg1Sb1P2O8.poscar,2939,mp-2228147,5,0.100325365,KMgSb(PO4)2,-2.558173225,37.96522
2951,2951_K1Hf1Mg14O15.poscar,2952,mp-1035724,4,0.228009296,KHfMg14O15,-2.725026744,10.306319
2955,2955_K4Mg1Zn4H16Br12O8.poscar,2956,mp-1234053,6,0.113680291,K4MgZn4H16(Br3O2)4,-1.351885459,18.686264
2958,2958_Tb2Mg1Ni2O6.poscar,2959,mp-2217728,4,0.225325049,Tb2Mg(NiO3)2,-2.586843913,52.924057
2959,2959_Mg1Mo1W3Se6S2.poscar,2960,mp-2218373,5,0.248932924,MgMoW3(Se3S)2,-0.833692938,2.420138
2961,2961_Pr1Y1Mg2.poscar,2962,mp-1219710,3,0.010141982,PrYMg2,-0.103288978,5.70336
2964,2964_Ba2Mg2.poscar,2965,mp-1183308,2,0.0,BaMg,-0.055346365,2.9221005
2973,2973_Ba1Y1Mg1Cr1Cu1O5.poscar,2974,mp-2242141,6,0.728475685,BaYMgCrCuO5,-2.35221313,5.801418
2976,2976_K2Na2La2Mg1Nb2O10.poscar,2977,mp-2231300,6,0.237044308,K2Na2La2MgNb2O10,-2.703073679,7.8963733
2977,2977_Rb1Hf1Mg14O15.poscar,2978,mp-1034945,4,0.20262747,RbHfMg14O15,-2.75040857,5.1256785
2982,2982_Cs1Mg14Si1O16.poscar,2983,mp-1034837,4,0.37061182,CsMg14SiO16,-2.629346778,13.793782
2990,2990_Mg12Cu2Bi2.poscar,2991,mp-1022056,3,0.134726958,Mg6CuBi,0.014826724,4.293868
2994,2994_Rb1Mg14Si1O16.poscar,2995,mp-1034675,4,0.27986308,RbMg14SiO16,-2.720217492,8.563203
2999,2999_Ba2Mg1Mn1Mo1O6.poscar,3000,mp-2217286,5,0.237279641,Ba2MgMnMoO6,-2.378179407,5.6859226
3010,3010_Mg1Zr1Pt2.poscar,3011,mp-1185625,3,0.0,MgZrPt2,-0.959573983,4.230792
3015,3015_Mg1Mn6O11F1.poscar,3016,mp-2230245,4,0.11451779,MgMn6O11F,-2.009895483,2.4653006
3021,3021_Mg1Mn8O13F3.poscar,3022,mp-1233376,4,0.173843183,MgMn8O13F3,-2.028464405,2.7016673
3039,3039_Mg1Mn1Cu1O2.poscar,3040,mp-2228221,4,0.49246985,MgMnCuO2,-1.521088327,4.268533
3040,3040_Ba2Tb2Mg1Co4O11.poscar,3041,mp-2230105,5,0.360064023,Ba2Tb2MgCo4O11,-2.143579671,3.9007049
3050,3050_Hf1Mg30Ga1O32.poscar,3051,mp-1038444,4,0.107776665,HfMg30GaO32,-2.943854517,6.4144163
3052,3052_Rb2Mg12Ni2.poscar,3053,mp-1021731,3,0.420953747,RbMg6Ni,0.345339377,5.9298797
3059,3059_Ca4Mg2Re2O12.poscar,3060,mp-1227487,4,0.0,Ca2MgReO6,-2.871235609,22.73016
3068,3068_Mg2Zn4P4H48O40.poscar,3069,mp-1203094,5,0.018351164,MgZn2P2(H6O5)4,-1.614667785,28.499075
3071,3071_Ce1Hf1Mg14.poscar,3072,mp-1026741,3,0.122096355,CeHfMg14,0.101535599,4.6166077
3073,3073_K1Rb1Mg14.poscar,3074,mp-1026413,3,0.193950229,KRbMg14,0.179473881,6.077403
3075,3075_Tm4Mg4S12.poscar,3076,mp-1232191,3,0.326130794,TmMgS3,-1.556160771,7.410825
3076,3076_Mg1Fe1Cu1S2.poscar,3077,mp-2224233,4,0.538904035,MgFeCuS2,-0.435283259,3.4308035
3083,3083_Mg12V2Zn2.poscar,3084,mp-1022609,3,0.18561625,Mg6VZn,0.138814828,3.5496902
3090,3090_Mg1Al8Fe3P8O40.poscar,3091,mp-1222242,5,0.124286548,MgAl8Fe3(PO5)8,-2.698078922,4.6732483
3097,3097_Mg1V8O8F8.poscar,3098,mp-1233560,4,0.200417624,MgV8(OF)8,-2.676290916,15.034457
3103,3103_Na1Mg14Si1O16.poscar,3104,mp-1034659,4,0.147050326,NaMg14SiO16,-2.861583856,20.735157
3105,3105_K1Rb1Mg14O15.poscar,3106,mp-1034001,4,0.365827103,KRbMg14O15,-2.509157084,15.062876
3106,3106_Ce2Mg4.poscar,3107,mp-1038955,2,0.034369964,CeMg2,0.009188712,5.817034
3112,3112_Na42Mg18Si15Sn6S21O144.poscar,3113,mp-2713068,6,0.128158414,Na14Mg6Si5Sn2S7O48,-2.412015918,10.573571
3119,3119_Mg12V2Mo2.poscar,3120,mp-1021776,3,0.28445283,Mg6VMo,0.246082722,4.554097
3124,3124_Mg1Zn2Fe2O6.poscar,3125,mp-2218033,4,0.146564684,MgZn2(FeO3)2,-1.846712375,8.352409
3139,3139_Mg1W1O1F4.poscar,3140,mp-2225303,4,0.141357846,MgWOF4,-2.948418844,6.006638
3156,3156_Mg3Si4O12.poscar,3157,mp-1210633,3,0.116046918,Mg3(SiO3)4,-2.954809093,28.530567
3177,3177_Mg12Zr2Mn2.poscar,3178,mp-1023204,3,0.201593287,Mg6ZrMn,0.150352272,4.374815
3195,3195_Li4Mg2.poscar,3196,mp-1094562,2,0.024757202,Li2Mg,-0.017794364,3.421609
3212,3212_Mg2Zn1Hg1.poscar,3213,mp-1097317,3,1.165739962,Mg2ZnHg,0.979783534,10.059874
3229,3229_Ba2Pr1Mg1Sb1O6.poscar,3230,mp-2240824,5,0.151654497,Ba2PrMgSbO6,-2.799633034,32.34806
3235,3235_Mg12Zn2C2.poscar,3236,mp-1022551,3,0.344584821,Mg6ZnC,0.297783399,10.393111
3252,3252_Mg12Cr8Ge12O48.poscar,3253,mp-1327259,4,0.047472018,Mg3Cr2(GeO4)3,-2.466506384,8.959628
3255,3255_Mg1Fe1P1O4.poscar,3256,mp-2210710,4,0.327748008,MgFePO4,-2.281399253,26.417994
3260,3260_Mg30Mn1Nb1O32.poscar,3261,mp-1037838,4,0.060503269,Mg30MnNbO32,-2.94253295,8.285641
3261,3261_Sr3Mg1.poscar,3262,mp-1094293,2,0.089549655,Sr3Mg,0.05489495,7.1200843
3264,3264_K1Mg14Fe1.poscar,3265,mp-1027891,3,0.206256599,KMg14Fe,0.191780252,4.289186
3290,3290_Mg4B16O64.poscar,3291,mp-1212380,3,1.024634748,Mg(BO4)4,-0.65020681,4.4126945
3303,3303_Mg1Mn1Zn2W1O6.poscar,3304,mp-2217882,5,0.111448829,MgMnZn2WO6,-2.024994007,5.589331
3308,3308_Mg8Si16.poscar,3309,mp-1073398,2,0.257056776,MgSi2,0.192694072,1.9295524
3309,3309_Ba2Ho1Mg1Sb1O6.poscar,3310,mp-2240487,5,0.228683177,Ba2HoMgSbO6,-2.810096721,19.19129
3322,3322_Sr4Sm2Mg1Ta2O12.poscar,3323,mp-1233116,5,0.228269694,Sr4Sm2MgTa2O12,-3.183996504,20.961288
3323,3323_Mg14Fe1Si1.poscar,3324,mp-1027884,3,0.20213285,Mg14FeSi,0.126196926,5.381897
3326,3326_Y1Mg30Cd1O32.poscar,3327,mp-1037436,4,0.081766112,YMg30CdO32,-2.957874112,9.25984
3329,3329_Mg30V1Co1O32.poscar,3330,mp-1037188,4,0.02087028,Mg30VCoO32,-2.964145013,13.31525
3336,3336_Mg1Fe8O8F8.poscar,3337,mp-2221106,4,0.199545631,MgFe8(OF)8,-2.074413293,2.505319
3337,3337_Sr1Mg14Ti1O16.poscar,3338,mp-1034137,4,0.143451763,SrMg14TiO16,-2.907998279,15.821768
3338,3338_Hf1Mg14Ga1.poscar,3339,mp-1026405,3,0.103499207,HfMg14Ga,0.019067215,5.3075037
3340,3340_Mg6Cu4P6O24.poscar,3341,mp-1210907,4,0.049900889,Mg3Cu2(PO4)3,-2.556746135,2.9190822
3344,3344_Rb4Mg1U4Cr4O24.poscar,3345,mp-1233774,5,0.065537652,Rb4MgU4Cr4O24,-2.783582908,2.9427934
3348,3348_Mg2Cd2.poscar,3349,mp-1038975,2,0.076660085,MgCd,-0.022270645,4.71725
3369,3369_Mg1Zr1Hg2.poscar,3370,mp-1096163,3,1.748991488,MgZrHg2,1.556467118,3.5791512
3380,3380_Mg14Ni1Sn1.poscar,3381,mp-1028388,3,0.074810321,Mg14NiSn,-0.009796472,5.744235
3381,3381_Na12Hf3Mg9Si3S15O72.poscar,3382,mp-2713139,6,0.053982805,Na4HfMg3SiS5O24,-2.485212882,5.0634894
3391,3391_Eu2Mg1V2O8.poscar,3392,mp-2218969,4,0.0,Eu2MgV2O8,-2.930949616,25.820702
3395,3395_La2Hf2Mg12.poscar,3396,mp-1017463,3,0.206641724,LaHfMg6,0.132752419,3.8783937
3421,3421_Mg1Mn6O8F4.poscar,3422,mp-2231790,4,0.120287436,MgMn6(O2F)4,-2.29866519,3.7880187
3422,3422_Sr3Mg3.poscar,3423,mp-1094353,2,0.181586741,SrMg,0.112277332,4.5307612
3427,3427_Mg3As3.poscar,3428,mp-1185845,2,0.131886308,MgAs,-0.394097458,10.928433
3428,3428_Li8Mg4Si4O16.poscar,3429,mp-1222742,4,0.002903426,Li2MgSiO4,-2.953527921,45.383415
3441,3441_Mg2Ti1Ga3S8.poscar,3442,mp-1222238,4,0.070607252,Mg2TiGa3S8,-1.244760536,2.2581043
3456,3456_Rb1Na1Mg6O7.poscar,3457,mp-1030758,4,0.54797684,RbNaMg6O7,-2.153482245,34.877266
3468,3468_Sr1Mg1Cu1O2.poscar,3469,mp-2240835,4,0.891951044,SrMgCuO2,-1.560755873,3.9136276
3472,3472_Mg48Si34H62O147.poscar,3473,mp-1205288,4,2.2e-05,Mg48Si34H62O147,-2.621414538,41.49745
3473,3473_Mg2Cr2H6C4O12.poscar,3474,mp-1210937,5,0.664822217,MgCrH3(CO3)2,-1.184539226,4.9448524
3476,3476_Mg6Cu6Bi12O42.poscar,3477,mp-1047773,4,0.191687036,MgCuBi2O7,-1.390809553,13.666693
3480,3480_Mg4P8W8O36.poscar,3481,mp-1041003,4,0.150760769,MgP2W2O9,-2.370734754,2.4979792
3490,3490_Mg30Al1Co1O32.poscar,3491,mp-1038344,4,0.02937757,Mg30AlCoO32,-2.991798311,7.9224586
3496,3496_Mg1V4O7F5.poscar,3497,mp-2229042,4,0.155717665,MgV4O7F5,-2.660117781,17.358732
3505,3505_Mg4Bi4W4O20.poscar,3506,mp-1044356,4,0.135493555,MgBiWO5,-2.141269516,13.808843
3524,3524_Ce1Mg6Fe1.poscar,3525,mp-1022318,3,0.206195969,CeMg6Fe,0.175979494,7.147705
3525,3525_Mg14Al1Ni1.poscar,3526,mp-1028284,3,0.11929552,Mg14AlNi,0.017893465,4.5462
